0.162615,0,-0.98669
0.122673,0,-0.992447
0.0821262,0,-0.996622
0.0411673,0,-0.999152
0,0,-1
-0.0411673,0,-0.999152
-0.0821262,0,-0.996622
-0.122673,0,-0.992447
-0.162615,0,-0.98669
0.144453,-0.0333901,-0.988948
0.103712,-0.033562,-0.994041
0.0624427,-0.0336781,-0.99748
0.0208504,-0.0337366,-0.999213
-0.0208504,-0.0337366,-0.999213
-0.0624427,-0.0336781,-0.99748
-0.103712,-0.033562,-0.994041
-0.144453,-0.0333901,-0.988948
0.12554,-0.0677092,-0.989775
0.084062,-0.0680076,-0.994137
0.0421428,-0.0681885,-0.996782
0,-0.0682491,-0.997668
-0.0421428,-0.0681885,-0.996782
-0.084062,-0.0680076,-0.994137
-0.12554,-0.0677092,-0.989775
0.105923,-0.102832,-0.989043
0.0637832,-0.103203,-0.992613
0.0212996,-0.10339,-0.994413
-0.0212996,-0.10339,-0.994413
-0.0637832,-0.103203,-0.992613
-0.105923,-0.102832,-0.989043
0.0856661,-0.138611,-0.986635
0.0429514,-0.138994,-0.989361
0,-0.139122,-0.990275
-0.0429514,-0.138994,-0.989361
-0.0856661,-0.138611,-0.986635
0.144453,0.0333901,-0.988948
0.12554,0.0677092,-0.989775
0.105923,0.102832,-0.989043
0.0856661,0.138611,-0.986635
0.103712,0.033562,-0.994041
0.084062,0.0680076,-0.994137
0.0637832,0.103203,-0.992613
0.0429514,0.138994,-0.989361
0.0624427,0.0336781,-0.99748
0.0421428,0.0681885,-0.996782
0.0212996,0.10339,-0.994413
0,0.139122,-0.990275
0.0208504,0.0337366,-0.999213
0,0.0682491,-0.997668
-0.0212996,0.10339,-0.994413
-0.0429514,0.138994,-0.989361
-0.0208504,0.0337366,-0.999213
-0.0421428,0.0681885,-0.996782
-0.0637832,0.103203,-0.992613
-0.0856661,0.138611,-0.986635
-0.0624427,0.0336781,-0.99748
-0.084062,0.0680076,-0.994137
-0.105923,0.102832,-0.989043
-0.103712,0.033562,-0.994041
-0.12554,0.0677092,-0.989775
-0.144453,0.0333901,-0.988948
