0.264871,0,-0.964284
0.201774,0,-0.979432
0.136064,0,-0.9907
0.0685091,0,-0.99765
0,0,-1
-0.0685091,0,-0.99765
-0.136064,0,-0.9907
-0.201774,0,-0.979432
-0.264871,0,-0.964284
0.238111,-0.0550389,-0.969677
0.172491,-0.0558194,-0.983428
0.104495,-0.0563586,-0.992927
0.0350018,-0.0566341,-0.997781
-0.0350018,-0.0566341,-0.997781
-0.104495,-0.0563586,-0.992927
-0.172491,-0.0558194,-0.983428
-0.238111,-0.0550389,-0.969677
0.208989,-0.112717,-0.9714
0.141048,-0.11411,-0.983404
0.071056,-0.114971,-0.990824
0,-0.115262,-0.993335
-0.071056,-0.114971,-0.990824
-0.141048,-0.11411,-0.983404
-0.208989,-0.112717,-0.9714
0.17764,-0.172457,-0.968867
0.107677,-0.174225,-0.978801
0.0360787,-0.17513,-0.983884
-0.0360787,-0.17513,-0.983884
-0.107677,-0.174225,-0.978801
-0.17764,-0.172457,-0.968867
0.0727276,-0.235351,-0.969185
0,-0.235976,-0.971759
-0.0727276,-0.235351,-0.969185
0.238111,0.0550389,-0.969677
0.208989,0.112717,-0.9714
0.17764,0.172457,-0.968867
0.172491,0.0558194,-0.983428
0.141048,0.11411,-0.983404
0.107677,0.174225,-0.978801
0.0727276,0.235351,-0.969185
0.104495,0.0563586,-0.992927
0.071056,0.114971,-0.990824
0.0360787,0.17513,-0.983884
0,0.235976,-0.971759
0.0350018,0.0566341,-0.997781
0,0.115262,-0.993335
-0.0360787,0.17513,-0.983884
-0.0727276,0.235351,-0.969185
-0.0350018,0.0566341,-0.997781
-0.071056,0.114971,-0.990824
-0.107677,0.174225,-0.978801
-0.104495,0.0563586,-0.992927
-0.141048,0.11411,-0.983404
-0.17764,0.172457,-0.968867
-0.172491,0.0558194,-0.983428
-0.208989,0.112717,-0.9714
-0.238111,0.0550389,-0.969677
